auid,formula,NE,NA,BGAP,EPA,ASPIN,ENPA,VPA,D,BM,SM,YM,ANI,PR,PUGR,IPUGR,DT_AGL,vs,vl,vm,DT_A_AGL,gruneisen,Cv_300,Cp_300,TEX_300,TC_300,VIB_EN_300,VIB_FE_300
aflow:d92b7206eb32a15f,Pd2Si2Tb1,3,5,0,-5.091,0,-5.091,17.1346,8.2936,133.218,55.5588,146.334,0.21717,0.316925,0.417051,2.39778828,329.064,2588.24,3953.61,2835.95,192.4,2.19868,14.1562,14.5349,0.0000401,5.56406,0.331584,-17.4358
aflow:d93c48d123874c8a,H2Th1,2,3,0,-4.81895,0,-4.81895,14.543,8.90823,90.7406,16.0954,45.5905,6.19056,0.416262,0.177378,5.637677728,187.074,1344.17,2053.26,1472.81,129.659,1.87756,8.83428,9.1365,0.0000599,1.74416,0.474584,-63.3794
aflow:d93ce507eac7c5ec,Au2K2Te2,3,6,0,-2.56731,0,-2.56731,32.7158,6.15278,25.8159,13.8933,35.3402,1.61161,0.271844,0.538169,1.858152365,167.936,1502.68,2295.38,1646.49,92.454,2.38521,17.7516,19.2725,0.000115408,0.96442,0.511701,-74.8777
aflow:d93e831dc56f7ec6,N4Ni8Zr16,3,28,0,-7.36642,0,-7.36642,16.3279,7.21,146.433,62.8107,164.86,0.0142384,0.31236,0.428937,2.331344696,391.054,2951.54,4508.56,3234.02,128.763,1.91433,77.3854,78.7492,0.0000305,3.25571,0.288938,-2.77689
aflow:d9403a699f88edef,Ca3Cd3Ge3,3,9,0,-2.81642,0,-2.81642,23.5862,5.28212,49.4701,36.6211,88.1193,0.0161254,0.203122,0.740268,1.35086212,291.858,2633.07,4022.08,2885.06,140.379,2.16529,25.831,27.2774,0.0000844,2.65361,0.364944,-28.4989
aflow:d948b9cda2010f3b,Cu1Zn1,2,2,0,-1.45948,0,-1.45948,12.6742,8.44577,105.444,32.5984,88.6588,7.03144,0.359865,0.309152,3.234654798,272.03,1964.62,3001.01,2152.64,215.887,2.29787,5.77529,6.10155,0.00008,3.60069,0.383479,-34.5309
aflow:d957de87b15d4247,Al4Mg2O8,3,14,4.8547,-7.00033,0,-7.00033,8.79463,3.83737,195.544,116.601,291.804,0.920337,0.251289,0.596291,1.677033529,878.045,5512.33,8420.22,6039.87,364.294,1.92014,28.2958,28.7912,0.0000304,13.6176,0.114781,73.5508
aflow:d95968e06facc9bd,C2Ni1Tb1,3,4,0,-6.59597,0,-6.59597,12.1924,8.22743,160.573,99.765,247.945,0.346237,0.242645,0.621308,1.609507684,520.002,3482.23,5319.19,3815.49,327.579,1.96508,10.3873,10.5909,0.0000331,20.5364,0.221944,22.1307
aflow:d97350183d5da43f,Cu2Sc2Sn2,3,6,0,-4.11667,0,-4.11667,20.1326,6.24628,78.1267,43.608,110.302,0.361905,0.264695,0.55817,1.791568877,320.104,2642.24,4036.09,2895.11,176.103,2.15001,17.0497,17.6745,0.0000561,4.44734,0.339651,-20.1387
aflow:d97a0bdb9ebbf74f,C2Tb1,2,3,0,-7.88142,0,-7.88142,14.1884,7.13707,114.884,40.741,109.302,13.9227,0.341431,0.354627,2.819864252,369.054,2389.22,3649.59,2617.87,255.85,1.85012,8.36634,8.53278,0.0000356,10.7365,0.303094,-7.72029
aflow:d98951de200a7982,Cs1F3Sr1,3,5,6.2215,-5.0611,0,-5.0611,22.4189,4.11113,40.176,20.3667,52.268,1.05411,0.283171,0.506938,1.972627816,250.054,2225.77,3399.92,2438.78,146.201,2.20777,14.5355,15.7533,0.000122166,1.72397,0.407821,-42.3534
aflow:d98f9d3290c54897,Dy3In3Rh3,3,9,0,-4.49324,0,-4.49324,21.1083,9.97048,98.7365,29.3081,80.0081,0.410015,0.364947,0.296832,3.368909013,206.994,1714.49,2618.93,1878.58,99.5152,2.10375,26.3908,27.1169,0.000043,1.63486,0.448459,-55.2137
aflow:d9b7a62ca2362fdc,Ho2Te4,2,6,0,-4.74496,0,-4.74496,29.0611,8.00204,58.9661,21.5849,57.7126,1.22244,0.336876,0.366055,2.731829916,177.979,1642.38,2508.78,1799.56,97.9572,1.92534,17.6972,18.1921,0.0000479,2.02604,0.486197,-66.9886
aflow:d9b7d7648d5d60c7,Ho3Ir3Sn3,3,9,0,-5.59169,0,-5.59169,21.1702,12.4412,118.64,44.4359,118.512,0.710108,0.333513,0.374544,2.669913281,229.01,1889.88,2886.84,2070.75,110.092,2.16931,26.2537,26.8721,0.0000358,2.5893,0.422389,-46.9892
aflow:d9bc09df9911b0b5,In4Pd4Sr4,3,12,0,-2.98985,0,-2.98985,25.2064,6.78189,53.2715,20.4398,54.3662,0.342541,0.329908,0.383692,2.606257102,193.08,1736.05,2651.87,1902.2,84.3005,2.26682,35.3201,37.2667,0.0000789,0.803833,0.471332,-62.3664
aflow:d9bc72abc82b994a,Cu2K2Se2,3,6,0.4621,-3.00706,0,-3.00706,24.9713,4.02544,34.4176,21.7113,53.8176,0.810047,0.239389,0.63082,1.585238261,262.176,2322.4,3547.52,2544.66,144.184,2.23663,17.3909,18.787,0.000116156,1.92942,0.39645,-38.712
aflow:d9c1f3b80255120b,Ca3N1Pb1,3,5,0,-2.79306,0.223213,-2.79306,42.0696,2.69547,18.9278,8.46564,22.1018,10.9825,0.305384,0.44726,2.235835979,163.942,1772.2,2707.08,1941.81,95.9078,2.03597,14.8,15.9678,0.000125359,0.877301,0.516128,-76.2424
aflow:d9caf776983ee835,B6Ce2Ni21,3,29,0,-3.3659,0,-3.3659,10.3947,8.69024,199.339,59.9348,163.425,0.00142511,0.36336,0.300668,3.325927601,398.136,2626.18,4011.55,2877.51,129.544,2.15035,79.9483,82.1064,0.0000415,1.71861,0.28529,-1.48852
aflow:d9f193b3d3226bcf,In1Pt3,2,4,0,-3.76074,0.0485228,-3.76074,16.2014,17.9387,197.011,49.1811,136.209,0.240625,0.38477,0.249636,4.005832492,214.034,1655.78,2529.25,1814.25,134.812,2.57928,11.7107,12.0404,0.000036,2.52295,0.439961,-52.542
aflow:da027d892c6e1e67,Ge3La1Os1,3,5,0,-5.76256,0,-5.76256,20.5374,8.84348,102.102,52.2448,133.896,0.141794,0.281433,0.511694,1.954292995,305.967,2430.58,3712.77,2663.19,178.95,2.17351,14.2676,14.6345,0.000039,6.22349,0.349615,-23.4518
aflow:da10a37665f60fb7,Al2Mn2Pt2,3,6,0,-5.53603,1.44281,-5.53603,15.5481,9.86159,128.914,54.7774,143.944,0.424129,0.313902,0.424914,2.353417397,310.087,2356.83,3600.11,2582.38,170.6,2.21819,17.0997,17.6316,0.0000463,4.22074,0.346545,-22.4339
aflow:da11c02030e64646,Hf4Ni4P4,3,12,0,-6.84798,0,-6.84798,13.7593,10.7874,193.463,95.49,245.997,0.159671,0.288076,0.493582,2.026005811,401.932,2975.24,4544.75,3259.98,175.59,2.09634,33.0042,33.6669,0.0000318,6.09346,0.281966,-0.309283
aflow:da235dae85798482,Ca1,1,1,0,-2.00106,0,-2.00106,42.1657,1.5784,17.3889,7.74843,20.2391,2.25333,0.306015,0.445597,2.244180279,208.968,2215.63,3384.44,2427.68,209,1.22539,2.9309,3.01965,0.0000784,9.44272,0.445807,-54.3807
aflow:da263324a445306c,H1Mg1Ni1,3,3,0,-2.54676,0,-2.54676,10.1122,4.59809,96.5623,52.3273,132.964,0.710399,0.270504,0.541902,1.845352112,491.81,3373.46,5153.04,3696.31,341.134,1.94069,7.92432,8.29461,0.0000796,9.54422,0.236537,16.439
aflow:da2f57a72c4061fe,Nb5P4Pd4,3,13,0,-6.49022,0,-6.49022,15.2562,8.49005,187.224,73.2577,194.416,0.278751,0.326931,0.391284,2.555688451,401.935,2937.46,4487.04,3218.58,170.967,2.21979,35.7659,36.4624,0.0000291,4.6004,0.282408,-0.466544
aflow:da581371893a3228,Ce3Ga3Ni3,3,9,0,-3.25947,0,-3.25947,18.1034,8.21086,105.64,39.8557,106.21,0.715847,0.332434,0.377279,2.65055834,272.913,2203.18,3365.42,2414.04,131.245,2.13074,25.9494,26.7575,0.0000482,2.45038,0.378594,-32.948
aflow:da5c0d5add7e161f,Ni4Sn4Y4,3,12,0,-4.68827,0,-4.68827,20.8295,7.07616,87.3032,39.9672,104.027,0.481794,0.301407,0.457797,2.184374297,287.982,2376.58,3630.29,2604.03,125.796,2.10044,34.4401,35.474,0.0000471,2.54029,0.36484,-28.4649
aflow:da5ce7d4e4ec8f69,Ga1Hf1Ni2,3,4,0,-4.62685,0,-4.62685,13.7481,11.0398,163.489,13.58,39.6423,1.15251,0.459587,0.0830635,12.03898222,153.041,1109.1,1694.17,1215.24,96.384,2.09399,11.8502,12.1648,0.0000418,0.716183,0.524624,-78.8581
aflow:da5f54bab20c2a26,Ge14Ir6,2,20,0,-5.23912,0,-5.23912,16.716,10.7762,146.483,84.2498,212.089,0.0000238,0.258689,0.575149,1.73867989,352.009,2796.1,4271.11,3063.69,129.678,2.489,56.1683,58.0002,0.0000432,2.59575,0.315464,-11.9738
aflow:da69298a33370a12,Ni2Si2Zr1,3,5,0,-5.48867,0,-5.48867,13.7588,6.39099,168.7,79.5894,206.322,0.201732,0.296164,0.471782,2.119623046,482.069,3528.93,5390.54,3866.66,281.875,2.07346,13.25,13.5326,0.0000341,11.4051,0.239552,15.2849
aflow:da6d06b66c64f03e,Ge4Rh4Zr4,3,12,0,-6.58997,0,-6.58997,16.9368,8.71656,162.647,78.037,201.832,0.216213,0.293181,0.479793,2.084232158,389.069,2992.11,4570.53,3278.47,169.911,2.15586,33.1927,33.8437,0.0000301,5.5295,0.290169,-3.21007
aflow:da710c5f786b2343,Ge2Ho1Rh2,3,5,0,-5.18837,0,-5.18837,17.5308,9.77374,137.098,63.9685,166.076,0.293813,0.298106,0.466589,2.143213835,330.967,2558.31,3907.88,2803.14,193.57,2.23511,14.1436,14.4907,0.0000363,6.63181,0.329694,-16.7997
aflow:da7bbf2f9ae5f54f,Ca10Sb6,2,16,0,-3.78815,0.0997245,-3.78815,31.2059,3.76244,36.4109,25.7462,62.5059,0.44129,0.213887,0.7071,1.414227125,277.088,2615.9,3995.85,2866.25,109.928,1.93135,46.0959,47.9703,0.0000691,2.04281,0.37612,-32.1445
aflow:da7d94a8e8564ae2,Cu3Mg3Y3,3,9,0,-3.62009,0,-3.62009,21.5839,4.53288,59.1007,20.85,55.9684,1.66382,0.342167,0.352788,2.834563534,250.045,2144.7,3276.08,2349.95,120.187,1.8628,26.1226,27.0889,0.0000651,1.7611,0.401638,-40.376
aflow:da82bb3a2a6e17a3,In2La2Zn2,3,6,0,-3.03278,0,-3.03278,26.3997,6.69058,54.6187,41.1702,98.7092,0.41857,0.198793,0.753775,1.326655832,270.021,2480.62,3789.21,2718.02,148.587,2.1425,17.3218,18.0524,0.0000645,4.13547,0.382701,-34.279
aflow:da868c79241e78b9,H2Si6Y10,3,18,0,-6.50819,0,-6.50819,21.6222,4.52079,78.0861,57.2238,137.969,0.0590503,0.20552,0.732829,1.364574819,417.906,3557.79,5434.62,3898.29,159.497,1.86675,49.1851,50.3743,0.0000429,5.14818,0.273265,2.80373
aflow:da95f17820b9c395,B4V3,2,7,0,-7.32689,0,-7.32689,8.73368,5.32541,265.906,222.205,521.383,0.0949129,0.173204,0.83565,1.196673248,1010.86,6459.52,9867.07,7077.71,528.508,1.84193,12.5965,12.7337,0.0000198,49.6503,0.0913941,89.4823
aflow:da9e30cd2712e2a0,Au2Be1,2,3,0,-2.20591,0,-2.20591,14.5825,15.2948,126.976,31.2149,86.5522,0.554205,0.386393,0.245833,4.067802126,197.034,1428.6,2182.22,1565.32,136.592,2.50751,8.8193,9.2188,0.0000591,1.87419,0.463456,-59.9096
aflow:da9e4e5b7d760fce,Ho1Sn3,2,4,0,-4.30173,0,-4.30173,26.985,8.01502,56.6611,10.1805,28.8157,23.1148,0.41524,0.179673,5.565666516,126.038,1127.02,1721.55,1234.88,79.375,2.11216,11.9005,12.3656,0.0000609,0.698719,0.577428,-95.0277
aflow:dabbab28e3d6abc7,Ge1I3Rb1,3,5,0.553,-2.79185,0,-2.79185,42.1307,4.24702,18.6,10.2275,25.9299,0.817024,0.267654,0.549866,1.818624901,142.152,1551.82,2370.45,1700.34,83.0421,2.1142,14.8518,16.1805,0.00013643,0.82785,0.554827,-88.1231
aflow:dabdb8650bc95d95,H8Mg4,2,12,1.9286,-2.88354,0,-2.88354,8.12395,1.79333,62.9107,31.3725,80.7025,1.15993,0.286198,0.498682,2.005285934,660.595,4182.58,6389,4582.87,288.718,1.65352,28.6722,30.2511,0.000110509,3.81247,0.170936,43.8461
aflow:dad3469ef9e6fc2d,Cu2Sn2Tb2,3,6,0,-4.06826,0,-4.06826,22.43,8.41896,74.4397,47.4434,117.391,0.335052,0.237168,0.63734,1.569021245,274.894,2373.88,3626.16,2601.07,151.338,2.11445,17.2911,17.8834,0.0000534,4.55154,0.377044,-32.4448
aflow:dad7d9666c8ceb25,Ba4O12Ru4,3,20,0,-6.37709,0.400183,-6.37709,14.4309,6.59108,108.048,47.8553,125.097,0.122008,0.307034,0.44291,2.257795037,418.122,2694.55,4116,2952.43,153.993,2.26664,54.6721,56.2886,0.0000432,2.67391,0.273783,2.61729
aflow:dadad3c847ce3cfa,Ca24N16,2,40,1.1076,-5.3277,0,-5.3277,18.8985,2.60529,67.1189,33.9351,87.1223,0.00173186,0.283662,0.505596,1.977863749,450.076,3609.08,5512.95,3954.48,131.581,1.9015,107.792,111.316,0.0000568,1.74598,0.256692,8.84875
aflow:dae5c4bc621f28a4,La1Ru4Sb12,3,17,0,-4.91648,0,-4.91648,24.2736,8.06501,95.3876,48.2584,123.884,0.412846,0.283543,0.50592,1.97659709,277.069,2446.16,3736.57,2680.26,107.728,2.27052,48.9484,50.3434,0.0000414,2.11316,0.374334,-31.5637
aflow:daec88db9b8c5b87,As1Cu3S4,3,8,0,-3.69464,0,-3.69464,18.7292,4.36431,67.9556,25.8549,68.8348,0.752074,0.331177,0.380467,2.628348845,301.869,2433.96,3717.94,2666.9,151,2.18244,22.8845,23.9705,0.0000718,1.89862,0.35589,-25.5248
aflow:db13ea3b9590ef07,Sb1U1,2,2,0,-7.14183,1.49305,-7.14183,33.7418,8.85295,51.0611,22.6495,59.1958,6.97573,0.306781,0.443576,2.254405108,163.004,1599.5,2443.28,1752.58,129.373,1.86117,5.91508,6.06646,0.0000457,4.70368,0.508466,-73.8795
aflow:db151e49b9a6678a,As4Co4S4,3,12,0.8677,-4.35801,0,-4.35801,14.5881,6.29528,115.61,99.5404,232.029,0.177648,0.1655,0.861005,1.161433441,528.861,3976.42,6074.08,4356.98,231.062,2.22391,31.0461,32.0389,0.0000477,7.71781,0.219007,23.299
aflow:db1d3b4d67ef508f,Ir8Sc16,2,24,0,-6.1908,0,-6.1908,20.0936,7.77183,111.194,31.7019,86.8518,0.718375,0.36982,0.285103,3.507504305,248.991,2019.67,3085.1,2212.96,86.3235,1.90534,69.6294,71.0309,0.000035,1.33899,0.399963,-39.8392
aflow:db241509fe7675fc,Au2Ca2In4,3,8,0,-2.62372,0,-2.62372,24.4112,7.93642,51.2552,26.9035,68.6919,0.620469,0.276634,0.524894,1.905146563,209.116,1841.16,2812.42,2017.37,104.5,2.55799,23.4798,25.2725,0.0000961,1.15196,0.453623,-56.8334
aflow:db3c099649cd0199,Cd1Te1,2,2,0.7092,-2.27311,0,-2.27311,35.9608,5.5414,36.3556,13.038,34.9375,0.972311,0.339834,0.358624,2.788435799,150.063,1533.89,2343.06,1680.69,119.055,2.22595,5.9313,6.26641,0.0000823,1.70177,0.535785,-82.2873
aflow:db48679b83790b93,Co1Nb1,2,2,0,-6.2122,0.963978,-6.2122,15.3185,8.22979,183.8,82.4977,215.284,0.406465,0.304785,0.448845,2.227940603,394.036,3166.11,4836.32,3469.12,312.718,1.94031,5.51924,5.6186,0.0000308,19.7376,0.286742,-2.00221
aflow:db51b14eed73c95f,Ca1Si2Zn2,3,5,0,-3.05085,0,-3.05085,18.108,4.16346,68.3956,40.7795,102.056,0.377224,0.251311,0.596229,1.677207918,380.02,3129.63,4780.6,3429.15,222.225,2.00405,13.9003,14.4847,0.000069,5.68212,0.297974,-5.9419
aflow:db5b416ef80ecb90,Mg2O8Rh4,3,14,2.1913,-5.7353,0,-5.7353,11.5734,6.02846,169.417,59.764,160.428,0.192031,0.342176,0.352763,2.834764417,482.016,3148.59,4809.56,3449.92,199.988,2.20242,37.1043,38.0571,0.0000387,3.77398,0.239663,15.2426
aflow:db7c48749ff64360,Pt3Tb1,2,4,0,-4.87961,0,-4.87961,17.2778,17.8808,172.489,63.2502,169.084,0.690095,0.336624,0.366692,2.727084311,237.035,1880.78,2872.93,2060.77,149.301,2.42346,11.6461,11.9513,0.0000357,4.25845,0.414064,-44.3437
aflow:db7fb2c0e9137069,Mg1Ni1Sb1,3,3,0,-2.9974,0,-2.9974,18.5419,6.11204,80.9722,41.7644,106.912,0.00212921,0.279941,0.515787,1.938784808,321.046,2614.03,3992.99,2864.2,222.569,2.18203,8.52383,8.87183,0.0000616,6.0606,0.339381,-20.0487
aflow:dbaf10591325ea9f,Ir2Nb6,2,8,0,-8.25772,0,-8.25772,17.368,11.2565,221.783,103.494,268.687,0.652176,0.298086,0.466643,2.142965822,384.021,3032.18,4631.73,3322.37,192,1.94549,22.1629,22.4238,0.0000201,11.6356,0.292517,-4.0348
aflow:dbb92a31d1be602f,Si10Sr10,2,20,0,-3.9744,0,-3.9744,28.0779,3.42143,41.2233,30.2479,72.9107,0.0455878,0.20522,0.733758,1.362847151,326.854,2973.33,4541.84,3257.89,120.468,2.08122,56.7315,59.3495,0.0000725,1.9446,0.335667,-18.8064
aflow:dbbdd07b9ddfc154,La2N2,2,4,1.448,-7.71707,0,-7.71707,22.6946,5.5942,74.3818,21.9407,59.9296,3.08831,0.365716,0.294975,3.390117807,260.934,1980.42,3025.14,2169.95,164.42,1.8955,11.567,11.813,0.0000371,4.35574,0.388247,-36.0714
aflow:dbc0bba55855baa5,Ni4O8Si2,3,14,2.9464,-6.24257,0.571434,-6.24257,9.55227,5.20179,200.894,99.3566,255.885,0.00000274,0.287712,0.494571,2.021954381,676.136,4370.41,6675.91,4788.67,280.481,2.04512,33.0355,33.7467,0.000035,8.1978,0.165186,46.5325
aflow:dbcb901f0396b429,Dy4Ge6Rh7,3,17,0,-5.25796,0,-5.25796,17.3353,10.1755,135.822,74.4615,188.87,0.110228,0.268239,0.548228,1.824058603,350.086,2705.12,4132.15,2964.01,136.119,2.22089,47.7539,48.9287,0.0000366,3.60462,0.315888,-12.1186
aflow:dbcfb446e993083a,N1Ta1,2,2,0,-10.0351,0,-10.0351,10.9931,14.7242,320.172,88.393,242.832,12.4961,0.373593,0.276079,3.622151631,366.025,2450.15,3742.67,2684.64,290.494,2.0549,5.58167,5.66234,0.0000233,16.0175,0.304334,-8.14922
aflow:dbd2b2ac1b4a0bab,Mo3Ti1,2,4,0,-7.36303,0,-7.36303,16.3295,8.5348,216.686,83.6183,222.265,0.278346,0.329042,0.385897,2.591365053,402.949,3130.07,4781.26,3429.63,253.874,1.89735,10.9922,11.1264,0.0000214,15.7528,0.280804,0.104348
aflow:dbd2d540900f8890,Dy1Rh5,2,6,0,-4.32181,0,-4.32181,16.8264,11.1356,181.91,77.2582,203.032,0.197479,0.313981,0.424706,2.354569985,332.08,2634,4023.5,2886.08,182.707,2.29548,16.964,17.3376,0.0000318,6.03987,0.328666,-16.4534
aflow:dbd517cc423f7034,In1Li2Mg1,3,4,0,-2.22734,0,-2.22734,18.9173,3.35769,30.7278,21.9755,53.2356,3.28284,0.211251,0.715166,1.398276764,300.766,2558.28,3907.84,2803.12,189.618,1.94006,11.4721,12.6265,0.000166216,3.02073,0.362915,-27.8339
aflow:dbf7f5fad86c08d0,Au2Ga2O4,3,8,0.2012,-4.63535,0,-4.63535,12.4255,9.97958,149.547,53.625,143.699,2.4561,0.339851,0.358582,2.788762403,332.88,2318.07,3540.92,2539.92,166.5,2.32568,22.6333,23.457,0.0000515,2.9255,0.330026,-16.9117
aflow:dc0372b556662df4,B1Rh3Y1,3,5,0,-5.82597,0.174058,-5.82597,14.8074,9.16055,181.583,86.8349,224.689,0.255706,0.293769,0.47821,2.091131511,406.052,3078.83,4703,3373.49,237.43,2.1585,13.7313,14.0232,0.0000326,9.87521,0.279918,0.419937
aflow:dc0402cf588bb06d,Ag2Al2Te4,3,8,1.3626,-3.01758,0,-3.01758,31.6602,5.11441,40.2719,15.4393,41.0695,0.788574,0.330032,0.383376,2.608405325,180.965,1737.46,2654.02,1903.75,90.5,2.20232,23.5966,24.8328,0.0000777,0.943954,0.486325,-67.0283
aflow:dc3395dafe10aed5,Dy1Rh1,2,2,0,-5.1925,0,-5.1925,19.8287,11.1131,114.672,39.3185,105.857,0.124846,0.346146,0.342877,2.916497753,228.022,1880.97,2873.22,2060.98,180.964,1.99897,5.83553,5.96987,0.000038,6.82856,0.423462,-47.3294
aflow:dc3474a72a85b760,Ca4H8,2,12,3.0227,-3.48216,0,-3.48216,11.7919,1.97598,47.299,33.8732,82.0362,0.0385765,0.21093,0.716152,1.396351613,568.812,4140.35,6324.49,4536.59,248.534,1.72196,30.4105,32.2694,0.0001173,4.00777,0.204078,29.3719
aflow:dc380755498feda6,Dy6Ga2O12,3,20,3.6261,-7.79052,0,-7.79052,13.5277,8.01849,140.315,62.627,163.549,0.442063,0.305736,0.446332,2.240484662,406.068,2794.69,4268.97,3062.16,149.572,2.02025,54.9367,56.2082,0.0000379,3.51157,0.280202,0.318842
aflow:dc3b1be6e04936be,Ca4O8Sn2,3,14,2.457,-6.32628,0,-6.32628,13.7239,4.54336,115.246,60.1214,153.646,0.422709,0.277799,0.52168,1.916883914,513.812,3637.69,5556.67,3985.83,213.265,2.16232,36.5218,37.6645,0.0000479,4.51284,0.225655,20.6657
aflow:dc4a8cdea27c1b5c,Mn2Sn1W1,3,4,0,-5.62642,0,-5.62642,14.533,11.7807,212.522,114.829,291.911,0.00824847,0.271074,0.540314,1.85077566,414.982,3122.05,4769.01,3420.84,261.434,2.1702,10.9396,11.1405,0.000028,15.1916,0.274402,2.39478
aflow:dc6f44aa31385360,Mg4N8Si4,3,16,3.9653,-7.09862,0,-7.09862,10.8577,3.07418,172.961,104.722,261.409,0.230297,0.248104,0.605469,1.651612221,879.114,5836.53,8915.45,6395.11,348.831,1.93032,32.3004,32.8114,0.0000274,13.0967,0.114502,73.7238
aflow:dc718eec2739ab1e,Ag2La1Si2,3,5,0,-3.6671,0,-3.6671,20.2137,6.74959,83.8542,52.9965,131.324,0.231458,0.238984,0.632008,1.582258452,328.135,2802.11,4280.29,3070.28,191.816,2.32293,14.1732,14.7725,0.0000599,4.97276,0.334166,-18.3032
aflow:dc7378aa0af86f0c,Ir4La16Mg4,3,24,0,-4.79763,0,-4.79763,31.9725,6.68376,46.2333,20.1747,52.8384,0.0424717,0.309523,0.436366,2.291654254,188.033,1737.37,2653.88,1903.64,65.176,1.77489,70.656,72.4796,0.0000479,1.07283,0.472831,-62.8335
aflow:dc7926de3a9c5fc7,In3La1,2,4,0,-3.60798,0,-3.60798,27.2915,7.35255,56.1778,29.2158,74.6983,0.0726859,0.278387,0.52006,1.922855055,201.926,1993.38,3044.94,2184.15,127.252,2.04913,11.7472,12.2273,0.0000658,2.87981,0.457284,-57.9799
aflow:dc7abd798c5a98a3,B12Dy1,2,13,0,-6.78223,0,-6.78223,8.09139,4.6131,218.267,211.354,479.341,0.196167,0.133979,0.968328,1.032707925,1066.21,6768.75,10339.4,7416.54,453.36,1.65984,22.2004,22.4497,0.0000226,37.876,0.0831319,95.9811
aflow:dc7d070883ef2e40,Cd1Cl3Cs1,3,5,1.9268,-2.86693,0,-2.86693,29.9751,3.89636,30.5167,14.5437,37.6499,0.122727,0.294375,0.476581,2.098279201,198.87,1932,2951.18,2116.9,116.376,2.29894,14.7095,16.062,0.000128017,1.10986,0.468074,-61.3508
aflow:dc8d0fde8d1419c2,B4Ru2,2,6,0,-6.67465,0,-6.67465,9.02703,7.52303,283.533,174.353,434.082,0.416154,0.244838,0.61493,1.626201356,766.964,4814.13,7353.71,5274.86,422.096,1.95029,13.2609,13.4376,0.0000228,31.2608,0.140009,59.1179
aflow:dc8f73f2c41a0b95,Au1Ho1Pb1,3,3,0,-3.8,0,-3.8,26.2292,12.0096,71.8444,30.4586,80.0617,0.156069,0.314271,0.423952,2.358757595,172.959,1592.54,2432.65,1744.95,119.952,2.32583,8.8594,9.21514,0.0000567,2.57263,0.495743,-69.9471
aflow:dc92e67eac0bcd21,Al4Tb2,2,6,0,-4.56051,0,-4.56051,20.47,5.75655,79.4667,56.8041,137.621,0.0916477,0.211365,0.714817,1.398959454,370.949,3141.29,4798.41,3441.93,204.169,1.81811,16.7207,17.1413,0.0000457,9.39143,0.301902,-7.30706
aflow:dc96ddaddb6c935b,C1Nb1,2,2,0,-9.39193,0,-9.39193,11.4061,7.63715,298.683,201.772,494.064,0.508174,0.22431,0.675539,1.480299435,737.988,5140.02,7851.52,5631.94,585.751,1.96707,4.51359,4.56284,0.0000185,78.8903,0.147266,55.3357
aflow:dc9794fcd0986c63,Rh3Si2Y1,3,6,0,-5.89582,0,-5.89582,16.0055,7.84669,175.631,100.331,252.846,0.0829641,0.260059,0.571262,1.750510274,460.971,3575.81,5462.14,3918.02,253.698,2.15023,16.0645,16.3725,0.0000296,12.2862,0.249752,11.4303
aflow:dcaf4176e82fe702,N1Tl1,2,2,0,-4.43477,0,-4.43477,18.3162,9.89895,89.8278,35.8135,94.837,1.56006,0.324039,0.398691,2.508208111,234.992,1902.08,2905.48,2084.12,186.52,2.43159,5.82999,6.12381,0.0000676,3.91552,0.419208,-45.9794
aflow:dcb060a28d6e13d5,C1Ga1Sc3,3,5,0,-6.04424,0,-6.04424,18.8091,3.82474,97.8111,82.6278,193.419,0.0448445,0.170421,0.844769,1.183755559,555.971,4647.96,7099.87,5092.78,325.151,1.87191,12.7293,13.0018,0.000038,19.9291,0.207206,28.0799
aflow:dcb115cc81848caa,B12Y1,2,13,0,-6.91926,0,-6.91926,8.1043,3.44582,217.678,210.231,477.101,0.197683,0.134704,0.965791,1.035420707,1220.84,7810.93,11931.4,8558.46,519.28,1.66934,19.0342,19.2198,0.0000196,42.1339,0.0642144,113.497
aflow:dcd3dcaba470908b,Cu2Er2Sn2,3,6,0,-4.01461,0,-4.01461,21.6923,8.91795,75.6198,47.0704,116.946,0.383294,0.24225,0.62246,1.606528934,271.885,2297.42,3509.37,2517.29,149.687,2.12279,17.3101,17.9134,0.0000539,4.42785,0.380525,-33.5742
aflow:dcdbde34e53a534d,Pb1Te1,2,2,0.7989,-3.83155,0,-3.83155,35.241,7.88781,39.4722,24.2659,60.417,2.26265,0.244896,0.614759,1.626653697,171.99,1753.96,2679.22,1921.82,136.516,2.0871,5.90773,6.16514,0.0000685,4.08023,0.497777,-70.5765
aflow:dcdc418183662f8f,Mn8Sc4,2,12,0,-6.24737,2.60689,-6.24737,21.2566,4.03177,57.3668,34.1237,85.4318,0.272765,0.251796,0.594834,1.681141293,333.09,2909.25,4443.95,3187.67,145.451,1.75261,33.9488,35.1618,0.000066,3.43313,0.329951,-16.8864
aflow:dce9c00ae49a2851,N4Sr2Ti2,3,8,1.4463,-7.14317,0,-7.14317,15.1528,4.48026,120.349,50.3323,132.522,3.08057,0.316474,0.418221,2.391080314,470.038,3351.75,5119.89,3672.53,235,1.89853,21.3275,21.7626,0.0000356,7.47569,0.245373,13.0758
aflow:dcede1e0946e9e49,Au24Na8Si8,3,40,0.0492,-2.39307,0,-2.39307,18.7334,11.381,66.1058,23.2029,62.3176,0.141428,0.342884,0.350997,2.8490272,194.136,1427.85,2181.07,1564.5,56.7259,2.59405,117.714,125.424,0.0000818,0.307479,0.470213,-62.0177
