materials    Cp_300  NA  PR  PUGR  SM  VPA
Ba1In4	16.0132	5	0.261719	0.566564	19.7444	30.8824
Ir2Si2Th1	14.7547	5	0.382982	0.253839	45.6034	18.186
In4S8Zn2	41.5018	14	0.307113	0.4427	30.5168	21.7199
Au2Mn1	9.34702	3	0.390362	0.236567	23.2106	17.7596
Cr4O8Zn2	35.4787	14	0.296559	0.470726	82.615	10.6447
In2Li2Se4	24.6902	8	0.295694	0.473043	14.7614	26.9898
Au2Ca1Ge2	15.5987	5	0.365777	0.294828	19.9173	21.193
Al3Pd3Th3	27.0077	9	0.374288	0.274423	28.3812	22.5612
Ir4Y2	17.3743	6	0.304145	0.450537	89.439	17.8049
Co1N1	4.54354	2	0.250144	0.599586	166.722	8.00575
Cl2H12Sr7	63.3551	21	0.220469	0.687108	26.6899	16.1749
B12Hf1	24.1758	13	0.1809	0.810654	192.287	7.73302
In1Ni2Ti1	11.4237	4	0.31819	0.413772	51.9468	14.425
Lu2Te4	18.2323	6	0.358747	0.311874	18.5513	28.3129
C1Re1	5.07472	2	0.253908	0.58878	237.633	10.2215
Rb6S6	38.5113	12	0.281949	0.510279	8.08643	35.8117
Be2Li2Sb2	17.2942	6	0.169572	0.84756	46.8786	17.1198
Cu7Zn16Zr6	85.1474	29	0.291005	0.485656	48.2958	15.1443
Au1Er1Sn1	9.13278	3	0.308464	0.439147	35.7198	25.0836
Bi1Pd1Yb1	9.33303	3	0.356921	0.316332	15.9958	26.9478
Pd1Yb1	6.14191	2	0.332041	0.378273	21.7507	21.8006
Al1Rh1	5.38216	2	0.275129	0.529054	105.15	13.3014
B2Mo2	9.34705	4	0.241263	0.62534	190.262	10.5467
Lu1Ni1Sb1	8.80551	3	0.217574	0.695873	57.1621	20.7087
Au5K1	19.1454	6	0.354725	0.321708	22.7251	22.105
B6Ni21U2	82.6337	29	0.370501	0.283472	64.9906	10.2007
Ni1Sb1Y1	8.74185	3	0.241882	0.623534	54.6389	21.3146
As1Tb1	5.87969	2	0.232375	0.651485	49.9182	25.0648
As2Ca2Rb2	18.6976	6	0.282645	0.508375	10.7912	35.7271
Al1C1Er3	14.4111	5	0.19117	0.777799	65.4864	22.5102
Dy1Rh3Si2	16.6289	6	0.260535	0.569913	100.833	15.969
Er4In2Ni4	29.9871	10	0.316037	0.419357	36.7299	19.2385
Cu6P2S8	46.9841	16	0.306396	0.44459	32.5289	17.7435
Au1O1Rb3	16.9922	5	0.241498	0.624655	9.45658	35.558
Cu1Ge6Ho2	26.6294	9	0.226168	0.669969	55.1019	19.5321
Ga3Ni2	14.5157	5	0.282911	0.507647	64.678	13.7509
Li2Mg1Pb1	12.6393	4	0.277339	0.522949	16.1243	19.7925
Si8	19.8068	8	0.196974	0.759479	64.3158	18.4383
Ca2Pb2Zn2	18.7943	6	0.227194	0.666901	22.9328	26.171
Au1Cu4Dy1	18.5048	6	0.406485	0.199465	22.1162	15.1023
Ag3Si3Y3	26.1592	9	0.238032	0.634801	53.833	20.3398
Au4Bi2Dy10	48.7628	16	0.354093	0.323258	19.9875	27.0975
Pd2Sb4U2	23.977	8	0.298933	0.464382	39.6809	23.752
Ba1Pt5	17.9869	6	0.323096	0.401114	60.18	19.4699
Al8Tb12	59.5945	20	0.283856	0.505067	29.2788	26.1
B2Ir6Sn5	38.3786	13	0.35418	0.323043	52.6355	17.02
Pd1Ti2	8.57245	3	0.329244	0.385383	52.4326	16.8711
Ir3Sn3Zr3	26.3811	9	0.337564	0.364326	57.5878	19.6366
Hf4Ni6Si8	49.6891	18	0.276957	0.524003	93.1942	13.4223
Gd1Se1	6.02523	2	0.311974	0.429946	33.3877	25.001
H10Rb6Zn2	60.1667	18	0.213745	0.707534	10.6644	20.065
O8Zn4	31.2472	12	0.277165	0.523429	77.3245	9.42314
B12Th1	25.0486	13	0.1621	0.8723	201.511	8.66698
Cr4Mn2O8	36.8581	14	0.334156	0.372919	61.9419	11.3923
La4Rh4Sn8	48.3467	16	0.354581	0.32206	26.4013	25.191
Ge7Ni16Sc6	81.8188	29	0.30362	0.451926	62.8429	13.6057
Nd1Os4P12	46.0545	17	0.247557	0.607049	106.12	15.7577
K2Se1	9.87105	3	0.259044	0.574141	9.12565	38.8054
Ge4Ni8Zn12	71.6002	24	0.344836	0.346133	41.0417	13.0661
Pt4Y4	23.9637	8	0.356519	0.317315	34.6897	22.0634
Pd1Sb1Sc1	8.87421	3	0.309798	0.435644	41.9792	21.9921
Hg2K2Sb2	19.4847	6	0.256321	0.581888	12.2833	36.1306
Pb1Se1	6.20208	2	0.413816	0.182875	9.30123	26.9065
Si12Sr2	38.6376	14	0.231099	0.655271	48.8636	19.3667
Al36Cr4Mg6	122.58	46	0.249487	0.601478	52.9134	16.509
Ni4Sn4Tb4	35.8886	12	0.311872	0.430213	37.6546	20.8939
Ir5La1	17.5149	6	0.326378	0.392699	86.1616	17.8008
As1Li1Zn1	8.88941	3	0.187745	0.788691	42.953	17.4309
Al4O10Si2	32.6124	16	0.271903	0.538005	115.807	9.49682
La4Si4	23.2133	8	0.229503	0.660016	44.2853	26.001
Ag1I1	6.68036	2	0.361005	0.306381	10.1344	29.3464
B24Re4Y8	82.4181	36	0.154836	0.896656	184.343	10.9255
C2Ga2Nb4	20.8585	8	0.246319	0.610634	109.923	14.7223
Er2In2Zn2	18.0943	6	0.234011	0.646645	42.5958	22.2512
Ru1Si3Th1	14.2533	5	0.305688	0.44646	58.9242	18.2776
Ge4Ni4Zr4	33.5076	12	0.270966	0.540614	80.9198	15.7032
Co4Ge4Ta4	34.1835	12	0.304966	0.448365	64.7056	15.2037
Ca4Si12	42.6869	16	0.20079	0.747534	45.006	18.5932
Cd4La2Pd2	24.5576	8	0.329794	0.383984	27.0896	23.7276
Hf3Re3Si3	24.983	9	0.242658	0.621269	136.004	15.9236
Hf4S2	17.3299	6	0.262088	0.565519	75.8956	19.4875
N2Sn6Zr10	51.1378	18	0.260578	0.569792	65.7218	20.4091
As4Ca4Cd2	29.8734	10	0.238502	0.633421	26.5522	25.8091
Hg1S1	6.27839	2	0.402039	0.209612	13.9857	21.6995
Ca2Ir4	17.5899	6	0.311562	0.431022	69.5119	17.8964
Dy1Tl1	6.17263	2	0.367652	0.29031	15.9993	27.3074
Hf4Nb4P4	33.4285	12	0.264876	0.557661	100.707	16.9549
Pa6Sb8	42.0425	14	0.285537	0.500483	41.6707	27.5618
N8Pt4	30.3638	12	0.228276	0.663671	187.587	9.52438
K1	3.70699	1	0.377149	0.26762	1.03926	73.0724
B6Ni21Zr2	79.9829	29	0.344133	0.347884	75.3208	10.0358
Ge4La12	48.5873	16	0.320777	0.407085	16.7737	33.2486
Ga3Sc1	11.973	4	0.335394	0.369792	30.8365	17.8749
Er4Ge4Ru4	35.2678	12	0.331302	0.38015	46.4393	18.4906
Ru4Sb12Sr1	50.4414	17	0.283577	0.505829	46.2054	24.4047
Si2Sn6Zr10	51.1068	18	0.23206	0.65242	70.9438	21.7378
Dy1In1	6.10391	2	0.334373	0.372371	21.9057	26.3692
Al12Dy4	45.4374	16	0.195426	0.764348	57.6368	19.3502
P4Pt4Sc4	35.2844	12	0.355602	0.319559	42.6131	17.4445
B1Bi1	5.93931	2	0.177898	0.820364	61.2994	20.968
Fe8Ta4	35.2917	12	0.352021	0.328352	47.8296	14.8808
Ba1Nb7O9	42.7573	17	0.244643	0.615495	123.059	13.2662
Ho1Se1	6.05392	2	0.351577	0.329445	27.2323	23.5747
Mo3Si6	21.8383	9	0.207801	0.72578	147.733	13.6419
P4V4Zr4	31.2087	12	0.242433	0.621925	106.797	15.5592
Li2Pd1	9.50127	3	0.32485	0.396611	19.5659	14.024
Ba2Cd4	19.6356	6	0.354082	0.323286	8.47802	32.4986
Al1Dy3N1	14.4577	5	0.204964	0.734552	66.6728	21.7406
Al8Fe4La1	37.8312	13	0.268139	0.548508	48.591	16.51
Au2Nb3	14.6743	5	0.342431	0.352128	59.473	18.0928
Mg2Se8Y4	41.9571	14	0.335517	0.369482	19.1741	28.5978
Pb4Y2	18.4076	6	0.27653	0.525182	28.0415	28.7167
Mn4O14Y4	55.2608	22	0.252137	0.593855	103.964	11.5487
C1Rh1	5.60726	2	0.390611	0.235987	66.1628	10.2639
Ce2N2Se1	14.1136	5	0.280445	0.514403	57.9506	18.9956
Cd2Dy4Te8	42.8888	14	0.35396	0.323585	13.1501	36.0325
Cd1Sr1	6.38384	2	0.235182	0.643187	16.0475	33.4208
Eu1S1	6.12794	2	0.358052	0.313569	18.7828	24.3338
Al1Tb3	11.9957	4	0.24877	0.603545	30.0666	27.258
Hg33Rb3	112.807	36	0.369538	0.28578	4.09618	30.5865
Cr2Te2	12.5645	4	0.435013	0.13586	7.82112	24.5789
O2Sr1	8.42335	3	0.251149	0.596695	44.6311	14.4736
Al2Li10O8	44.8169	20	0.234411	0.645463	51.77	9.63508
Au8Nb12	58.9195	20	0.359451	0.310161	53.937	18.1332
Hf3Os3Si3	25.3166	9	0.276422	0.52548	117.88	15.7642
Ho4O14Ru4	59.465	22	0.293876	0.477921	90.5528	12.1709
Cd2Tb1	9.21194	3	0.27812	0.520795	29.505	24.6034
O8Si2Zn4	36.8695	14	0.327952	0.388677	52.8536	11.1678
Al6C6Sc2	27.9855	14	0.173291	0.835364	137.85	11.8792
Co3Sn3Th3	26.6619	9	0.296611	0.470587	50.9042	22.3605
Al2Sc4	16.5551	6	0.232838	0.650113	45.0131	22.3525
Si1U3	12.0929	4	0.414935	0.180358	24.1499	20.8456
B2Mg16Pt8	77.1846	26	0.325265	0.395548	34.806	17.8114
Dy2Pt4Si4	29.556	10	0.358395	0.312732	49.1295	17.172
In2Y4	17.9837	6	0.287851	0.494192	26.781	28.4598
Ag2Si2Tb1	14.8244	5	0.259148	0.573846	52.6362	18.7428
Al40La2Ti4	124.734	46	0.229575	0.659803	53.7629	17.7206
O3Pb1Ti1	13.6093	5	0.269944	0.543464	91.625	12.7945
Ti3	7.95719	3	0.227775	0.665166	75.3594	18.4747
C1In1Sc3	13.4023	5	0.173509	0.834655	78.5781	19.7502
Ho4In2Pd4	30.1875	10	0.328838	0.386418	34.0228	21.7794
Cd3In1	15.109	4	0.419014	0.171215	8.17173	23.5159
Ge12Pr1Pt4	52.0917	17	0.415218	0.179722	21.7107	19.2406
Ga1Ir1Li2	12.0073	4	0.321061	0.406353	39.414	13.2321
B4In5Ir9	51.864	18	0.300343	0.460625	81.2708	15.6221
Be44Re2	82.3529	46	0.0936472	1.11467	151.936	8.28102
Pt4Si4Y4	34.7277	12	0.289922	0.488584	62.8864	18.694
Be2Mo6	21.6131	8	0.300246	0.460883	103.033	14.5015
N2P2V6	24.2969	10	0.281951	0.510274	111.421	11.4692
Al4Th2	17.5721	6	0.278396	0.520037	44.9052	22.9614
Ba2Si2Zn2	18.0667	6	0.210612	0.717128	31.0517	27.2991
P8Ti4	30.1874	12	0.225055	0.673304	85.6627	14.8704
Ba6O10Si2	51.2997	18	0.267945	0.549051	40.6267	17.3603
N8W4	33.0951	12	0.369983	0.284713	86.9456	10.6179
Ag4Ba2	19.2429	6	0.256548	0.581241	14.1632	29.4975
As4Ho4Ni2	29.4371	10	0.277234	0.523239	50.0044	20.5184
Os4Si4Zr4	33.3903	12	0.290924	0.485876	101.571	16.3384
Ho1Ir1	5.96002	2	0.339897	0.358467	49.9922	19.5148
N1Nb1	5.06435	2	0.315079	0.421847	129.055	10.9317
Hf4O12Sr4	53.9209	20	0.251303	0.596252	91.5416	13.895
Cu2Ge1Li1	12.3513	4	0.336545	0.366889	32.1313	12.8419
Si2Zr4	16.2782	6	0.21972	0.689371	87.9714	19.483
Dy1Pt1Sb1	8.97471	3	0.296225	0.471621	47.4922	23.819
Cs1I1	7.49937	2	0.265514	0.555866	5.61116	50.6611
Dy4O14V4	58.1807	22	0.283648	0.505635	96.211	11.7499
Au2Gd2	12.284	4	0.388024	0.24202	16.3932	25.1811
Cs2S2	12.9988	4	0.323069	0.401182	4.94956	44.0775
As2Cd2K2	18.7407	6	0.244177	0.616848	17.3694	28.1999
Be2Zn26	89.0033	28	0.29852	0.465482	28.3996	15.7317
Cl1Li1	6.31779	2	0.257568	0.578337	18.5325	17.1459
Ga2La1	8.85591	3	0.191789	0.775835	53.1946	24.1374
Be2Li2P2	14.4718	6	0.215833	0.701167	44.0202	13.0781
Co1O1	5.74917	2	0.374366	0.274236	34.9103	12.4671
N3Ta2Zr1	16.5262	6	0.333896	0.373577	101.06	12.206
Cd4O14Ta4	58.8812	22	0.269643	0.544305	83.8562	13.2847
O4Ta2	16.057	6	0.300281	0.460792	114.748	12.2022
Sb4Th2	18.0962	6	0.331835	0.378798	28.8531	31.0104
La1Te1	6.08492	2	0.341254	0.35507	19.4894	34.611
O2Pt2	11.8866	4	0.382775	0.254326	47.1944	13.2628
In1Ir1Li2	12.2655	4	0.357326	0.315342	26.6955	15.4308
Ge4Ir4Nb4	34.0261	12	0.311945	0.430021	98.4751	15.7685
Al6Hf6Pt6	52.4284	18	0.315385	0.421051	69.2615	17.4055
Cd1Ni4Sc1	17.5461	6	0.290169	0.487915	61.6453	13.6057
Rh3Sn3Y3	26.7143	9	0.334097	0.373067	39.5839	21.4004
C1Ir1	5.70541	2	0.363773	0.299669	82.8468	12.1585
Ba6Sn10	49.6225	16	0.253706	0.589358	17.3505	36.4226
Al8N4Nb12	61.8196	24	0.25379	0.589118	115.382	14.7858
Al2C6Nb8	38.4471	16	0.22771	0.665361	147.603	13.1432
Rh4Tb4Zn4	36.0084	12	0.354206	0.322981	32.9542	18.7023
C1Ho3Tl1	15.3828	5	0.363186	0.301091	12.4936	34.9698
Ge4Hf6	28.7807	10	0.236592	0.639035	86.1307	18.967
Al1Li2Rh1	11.6524	4	0.314119	0.424347	35.0487	13.2841
Ni2P2Tb1	13.8623	5	0.252658	0.592362	88.9996	13.9594
Br2Se4Tl10	52.6922	16	0.290223	0.487769	9.85813	31.9121
Re8Tb4	35.7806	12	0.42222	0.164068	33.0189	18.9943
Hf1Tc1	5.82625	2	0.342261	0.352553	65.5671	17.4153
P12Ru4Th1	44.3373	17	0.220507	0.686992	111.869	15.7681
Au2Ge8Rb6	50.8439	16	0.280467	0.514342	9.10504	34.1091
C1Pt1	5.85548	2	0.378144	0.265262	66.8829	11.212
Al8Ho12	59.507	20	0.262734	0.563696	34.0672	25.4175
In3Yb1	12.5435	4	0.217518	0.696044	23.2169	26.1747
Pt2Si1	8.83127	3	0.358121	0.313402	65.0559	15.4961
Au1Cl3Cs1	16.4641	5	0.346157	0.342849	11.7102	28.2007
Al4Au8	37.3453	12	0.378032	0.265525	30.1104	16.7216
Ge1Li1Rh2	11.2036	4	0.270989	0.540549	91.9475	12.8103
As8Ca6In4	53.7939	18	0.23931	0.631054	27.8566	26.3338
Al1C1Ho3	14.4338	5	0.197907	0.756554	61.4448	22.9065
As12Ir4	45.7244	16	0.232038	0.652484	84.4634	19.6431
Cu3Ge3Sc3	25.5043	9	0.231759	0.653311	65.3961	16.8969
Cu2Ga2S4	23.5818	8	0.295068	0.47472	35.1155	19.1436
In3Rh3Tb3	27.1052	9	0.363101	0.301295	30.1355	21.2761
Er4Ga4Ir4	35.9853	12	0.377204	0.267491	34.2449	18.6325
Au2S4V2	23.3277	8	0.288796	0.491631	48.1316	17.4176
Li2Sb2Zn2	18.5776	6	0.268467	0.547589	25.2144	20.5168
Cr1N1	4.32681	2	0.210105	0.718687	168.532	9.6742
Er1Ga3	12.0468	4	0.276143	0.52625	41.5446	18.9453
Ir4Si4Th2	28.7191	10	0.304445	0.449743	86.0957	17.721
Pd2Sc2Zn2	17.7431	6	0.328321	0.387734	39.0704	17.6315
Au3Er3In3	27.3732	9	0.296438	0.47105	39.3722	22.6138
C1Tc1	5.7353	2	0.362243	0.303376	69.8152	10.431
Ge4Na3Pt4	33.7726	11	0.373838	0.275496	22.8799	20.7337
Ir2Si2Y1	13.8743	5	0.2478	0.606347	107.64	16.392
Co4Mo4P4	32.8645	12	0.27674	0.524601	102.795	12.3695
Cd2Te2	12.5397	4	0.352676	0.326739	15.611	28.5525
N1Na1	6.33934	2	0.275574	0.527823	18.0926	15.7778
Pt3Sc1	11.7713	4	0.325585	0.394727	75.724	16.0832
H10K6Zn2	57.7606	18	0.204461	0.73611	12.7731	17.4127
Ca4O12Si4	43.752	20	0.270213	0.542713	116.052	9.41137
Al8C4Ta12	65.9774	24	0.254624	0.586732	118.018	15.1268
B2Ni8Tb2	33.8228	12	0.295272	0.474174	72.7883	12.2999
As1Li1Mg1	8.65636	3	0.193474	0.770505	37.6606	19.9066
Ga12Pd1Tb4	50.5702	17	0.216118	0.700298	55.2613	18.98
Hf16Ir8	71.0207	24	0.36486	0.297042	46.3913	19.6149
Hf6Rh10	46.6126	16	0.345658	0.344089	66.9564	16.1646
As8Na16Ti2	80.1892	26	0.286223	0.498615	13.277	25.3555
Ba2Si46	129.381	48	0.230604	0.656741	50.1495	22.6039
Be5Co1	11.8176	6	0.162785	0.870018	128.477	7.94532
Au2Ba2P2	18.3312	6	0.248172	0.605274	32.7796	26.4612
Ca2N2Zn1	13.7984	5	0.268493	0.547516	44.6417	16.1979
Ge4Ru4	22.2174	8	0.284531	0.503223	89.2474	14.5309
Fe4O11Sr4	51.5294	19	0.276002	0.526641	68.8482	12.6738
Be2Hf2Si2	16.0317	6	0.182319	0.806078	118.263	14.1598
Ca4Li4Si8	43.7271	16	0.207494	0.726727	35.5112	20.0948
Ag2Ga2Te4	25.1242	8	0.315326	0.421204	16.0253	31.9983
Au1Er1Pb1	9.21565	3	0.314603	0.423087	30.9018	26.0027
H1Ni1	5.4911	2	0.342529	0.351884	72.1752	6.14881
Ir8La6Sn26	119.697	40	0.269803	0.543858	46.3881	24.6543
As1K1Zn1	9.31092	3	0.22573	0.671281	21.0241	27.1693
Bi1O3Sc1	14.0081	5	0.289305	0.490252	70.2258	13.908
Mo2Rh6	22.2701	8	0.278477	0.519812	127.862	14.3803
C8W4Y4	42.3979	16	0.262958	0.563065	116.218	13.2261
Ga4Sn8V8	57.9106	20	0.27335	0.533986	57.4708	18.2039
Mn2S8Sc4	40.2149	14	0.333593	0.374343	26.021	22.4059
In1Pt2Sc1	12.0255	4	0.376351	0.269515	38.2277	17.897
La1Pt2Si2	14.7196	5	0.332224	0.37781	49.2969	18.4673
C28V32	121.323	60	0.212463	0.711454	172.682	9.83683
F1Tl1	6.83152	2	0.362463	0.302842	9.22758	22.9827
La1Os2Si2	13.9671	5	0.236321	0.639832	85.874	18.1871
Ir1Si3Th1	14.4203	5	0.312426	0.428764	61.435	18.1884
Cd4O8	34.9502	12	0.337172	0.36531	39.0598	13.0114
Ca2F8Pd2	34.9658	12	0.304947	0.448417	32.2201	14.1229
Ag2In1Tb1	12.4676	4	0.367403	0.290911	21.3448	21.4583
Rh5Y1	17.1872	6	0.30878	0.438316	78.4611	16.8486
Au2Pb8Rb6	52.0037	16	0.292768	0.480902	6.03975	42.8629
Ho4Ir4Si4	34.6969	12	0.287504	0.495135	72.9266	17.7
As4Hf4	23.3477	8	0.292324	0.4821	61.4513	19.9989
Hf10Ir6	48.0247	16	0.432164	0.142098	26.0968	18.7542
Ho1N1	5.43539	2	0.191969	0.775265	129.03	14.5218
Dy12Ru4	47.976	16	0.315344	0.421159	26.0822	26.3499
Ag2In2Te4	25.2431	8	0.336937	0.365904	12.7351	35.18
Ga4Pb2Se8	42.5854	14	0.276028	0.526568	16.8468	27.2418
Er1H2	8.73214	3	0.238582	0.633188	56.9482	11.1397
Mn1S1	5.70028	2	0.273459	0.533683	42.576	18.4367
Er1Ge2Rh2	14.5171	5	0.303385	0.452549	62.5482	17.4564
Au2Ge2Y2	17.9715	6	0.284909	0.502193	44.2439	21.3096
Ag3Pt1	12.5157	4	0.38137	0.257636	28.622	16.9394
Pd1Sb1Yb1	9.29575	3	0.372152	0.279519	15.2384	24.9126
Cd2Ho1	9.21881	3	0.269533	0.544611	32.1379	24.1902
Al2Zr2	10.9875	4	0.239803	0.629608	67.3865	19.7397
Si1Sn1	5.97954	2	0.228355	0.663437	35.269	28.7645
Bi1Ho2O2	14.7357	5	0.288669	0.491975	34.7699	20.2116
F3Mo1	11.438	4	0.331794	0.378901	35.6462	18.1885
Ir4Pr2	17.7925	6	0.30725	0.44234	85.1972	18.1325
H4In4O8	42.193	16	0.271626	0.538775	70.8857	9.7509
O6Sr2Ti2	24.5487	10	0.235032	0.643632	106.376	12.4831
H8Sr4	36.0871	12	0.235896	0.641084	25.2789	14.7804
Au2Sn2Tb2	18.192	6	0.273023	0.534894	40.9202	24.1987
Pd4Si4Sr4	36.2326	12	0.355288	0.320328	22.6489	23.3934
Al1Ho3N1	14.4369	5	0.198964	0.753239	69.4905	21.3461
B2Nb2O8	24.6585	12	0.257305	0.579084	146.953	9.12766
S4Sc2Tl2	23.853	8	0.27045	0.542052	26.9692	24.1081
O14Sn4Y4	58.39	22	0.272128	0.537379	85.3089	13.5583
As4Ni2Tb4	29.4576	10	0.281825	0.51062	50.3019	20.8957
Na6O5Pb1	35.7219	12	0.267019	0.551643	33.4972	14.2382
As14Re6	57.3721	20	0.287745	0.49448	79.0975	17.4038
Ge1Hg1Li2	12.9569	4	0.32834	0.387687	16.7309	16.8534
Dy1P1	5.76747	2	0.222788	0.680114	59.1283	22.7455
Y1Zn1	5.9406	2	0.284588	0.503069	29.2814	22.8758
P8Pa6	40.5775	14	0.286045	0.499099	64.8219	20.2762
Ag3Dy3Mg3	27.7844	9	0.386844	0.244777	13.7627	23.7894
Ir6W2	22.3077	8	0.270209	0.542723	194.162	14.5015
Ni4P4Ta4	33.5107	12	0.312048	0.429752	97.4333	12.9938
Br1Tl1	7.02134	2	0.324377	0.397824	6.54863	38.6361
Ag2La2Pb2	18.4722	6	0.258841	0.574717	31.4848	28.38
Rh4Si4Y4	34.0235	12	0.295289	0.474128	60.0956	18.0181
Ga3Tb1	12.0172	4	0.265019	0.557258	41.234	19.4412
Ca8Ge4	35.9782	12	0.25785	0.577534	20.973	28.0964
Ir6Nb6	34.3062	12	0.33475	0.371418	94.4918	16.0391
Fe2Se4	16.9949	6	0.154532	0.897683	75.5732	17.5936
B18Li2	22.8087	20	0.149823	0.913647	182.544	7.16166
Cd1Te1	6.25157	2	0.327009	0.391085	19.0219	28.4865
Cu2La2Si2	17.4643	6	0.25687	0.580323	46.1303	21.8331
Al16Ir7Sc6	81.0681	29	0.281719	0.51091	72.7309	16.3206
Al4Pd4Y4	35.6937	12	0.366332	0.293489	28.1938	20.0121
Ir6Mg6Si16	80.505	28	0.346283	0.342537	44.1683	16.2728
Ba3Bi3Na3	28.2433	9	0.221025	0.685427	16.6426	37.5897
Au2Er1	9.17992	3	0.329714	0.384185	39.1171	20.4938
B2Gd1	7.76794	3	0.169553	0.847623	123.802	12.5156
Co4Ge4Nb4	33.722	12	0.307474	0.441751	63.9455	15.3176
Rh1Sb1Th1	8.95139	3	0.336031	0.368185	40.8378	26.1855
Mg4Te8	36.5737	12	0.257041	0.579835	22.0054	29.9322
Na1Nb1O3	11.9962	5	0.259389	0.57316	104.108	12.678
F1Na1	6.18993	2	0.244169	0.616872	28.921	12.8599
Co2O12Sb4	46.2611	18	0.272532	0.536256	90.4878	11.7045
Al1La1O3	12.2563	5	0.224046	0.676331	130.073	11.2523
Cl1Tl1	6.94483	2	0.33071	0.381653	7.03725	34.7175
Tb6Tl10	49.921	16	0.335846	0.368653	20.5789	27.2399
Sc4Tc8	35.2786	12	0.42376	0.160644	30.032	17.4117
Ca1F3Rb1	15.2125	5	0.267786	0.549495	26.2781	18.4372
Cd4Nb4O14	57.1403	22	0.274997	0.52942	78.3483	13.1848
Co1Ga2Zr6	25.8532	9	0.294821	0.475383	51.688	19.9033
Cs8I24Sn4	123.26	36	0.300967	0.458966	3.27906	48.7029
C1Dy3Tl1	15.3823	5	0.365239	0.296125	12.1921	35.4055
Br4Eu4I4	38.0468	12	0.327663	0.389414	11.9733	33.523
Ba1O2	8.80885	3	0.265379	0.556246	37.826	17.3171
Co4Sb12	47.3344	16	0.211499	0.714407	56.2966	23.451
Sb1	3.05707	1	0.362697	0.302275	18.0475	30.0671
Ta1Tc1	5.57569	2	0.275168	0.528948	133.357	16.4918
As2V6	21.1981	8	0.270131	0.542942	100.619	13.6398
Ru2Sb2Sr1	14.6286	5	0.267038	0.551589	45.6928	22.8731
Ge6N8	32.7077	14	0.209981	0.719066	152.941	10.2814
F3Hg1Rb1	16.0792	5	0.36559	0.295279	14.8246	19.8217
Be2Na2Sb2	17.9502	6	0.21989	0.688858	24.232	23.372
Ag8Ca19N7	102.122	34	0.282696	0.508236	20.849	23.2327
Ni3Sn1	11.5827	4	0.312486	0.428608	65.9557	12.8216
Li2Mg1Si1	10.7624	4	0.180482	0.812003	37.6138	16.0984
Tb2	6.01803	2	0.253311	0.590489	23.0423	32.3229
Dy1Ge2Ni2	14.7161	5	0.325691	0.394456	46.9478	16.0776
Cd1Ni4Y1	17.9853	6	0.317702	0.415036	48.7159	14.3788
Pt9Sc5Si7	60.3859	21	0.303525	0.452178	72.3739	16.2571
Ca1Cs1F3	15.4292	5	0.26506	0.557143	26.8264	19.2258
Ca1Ir1Si3	14.4016	5	0.326786	0.391655	44.0665	17.3657
O12Rh4U2	49.6866	18	0.338285	0.362513	69.5118	12.3921
Ir4Sb4Te4	35.1369	12	0.236328	0.639811	77.5991	22.4831
B2Nb2Ni2	14.9647	6	0.249169	0.602394	140.907	11.2782
Be24P16	88.9186	40	0.189303	0.783729	71.9333	13.2511
Ag6P2S8	49.2215	16	0.363324	0.300757	12.5931	22.6225
Si41	109.059	41	0.259063	0.574086	42.1507	23.7275
Si16Ti20	91.2585	36	0.242157	0.622732	87.62	15.8493
Er1Ni2P2	13.944	5	0.263715	0.560929	88.0277	13.6446
O4Rb2Sc2	21.855	8	0.252599	0.592531	54.1388	15.4158
Al4O12Y4	47.2784	20	0.254463	0.587193	111.946	10.4772
Se1Zn1	6.04321	2	0.295647	0.473169	27.5384	22.8338
Al4Er2Ni2	23.0043	8	0.271445	0.53928	51.5808	17.4234
Ag2F6Rb2	31.9418	10	0.320634	0.407455	17.2245	17.8946
Mo6Zr2	23.7416	8	0.440511	0.123891	23.7672	17.7977
Au6Sb8Y6	60.256	20	0.290951	0.485803	37.7873	24.5563
N4Ta2	15.5121	6	0.277138	0.523504	145.385	10.7573
Ho1S1	5.8971	2	0.305861	0.446001	44.1591	20.7115
Cr2S2	11.5066	4	0.299595	0.462616	28.2545	18.6297
Cu6O8Pb1	43.8627	15	0.354609	0.321991	39.0343	13.7216
La4O14Sn4	60.688	22	0.282543	0.508654	74.5631	15.0105
Ga4La4Pd8	48.5288	16	0.366529	0.293015	26.9956	20.4052
Ba4Ge8P8	59.3716	20	0.237457	0.63649	30.7249	25.5693
Al6Th2	23.3749	8	0.288774	0.491689	41.4406	21.8297
Te12Th7	57.2766	19	0.319136	0.411323	28.064	32.7675
Li1Mg4Si2	20.7181	7	0.345966	0.343323	16.628	19.3571
I1Na1	7.02404	2	0.294568	0.476064	7.82861	34.1743
P4Zn6	29.3554	10	0.259012	0.574232	41.2235	17.8704
Co8N4Zr16	78.2713	28	0.304031	0.450838	65.7622	16.1325
Ir6Sn6Zr6	52.405	18	0.313994	0.424674	66.0743	19.5637
Al3Os2	13.6673	5	0.254943	0.585822	120.215	13.8773
Rh1Si3Tb1	14.2879	5	0.311671	0.430737	53.3824	16.9688
Au4Ca4Ga4	37.4112	12	0.321415	0.40544	24.4339	21.8379
B4C4Er2	24.068	10	0.225351	0.672416	123.236	10.0064
Cd1S1	6.13299	2	0.363979	0.29917	16.7103	25.8583
Ni1Zn1	5.77677	2	0.301091	0.458636	68.458	11.3783
