    0.2248280000E+02    0.1537142230E+02    0.2059170527E+02    0.3695292601E+02    0.5337711965E+02    0.8276038908E+02    0.2062623210E+02    0.3442609362E+02    0.4950249537E+02    0.1283186887E+03    0.2763109905E+02    0.1556986736E+02    0.6812045406E+02    0.4619485323E+02    0.5085097387E+02    0.2085754419E+02    0.1222458298E+03    0.3753298377E+02    0.1232544462E+02    0.3492303124E+01    0.2820394125E+02
    0.2672670000E+01    0.1939078734E+01    0.2663625228E+01    0.5026069294E+01    0.5495438655E+01    0.8847465513E+01    0.2570870544E+01    0.3413389514E+01    0.6904085294E+01    0.1424411242E+02    0.3531489217E+01    0.1945557196E+01    0.9448800630E+01    0.4525542157E+01    0.6878583432E+01    0.2672524400E+01    0.1782920743E+02    0.7025763461E+01    0.2291860073E+01    0.7833018886E+00    0.5242201327E+01
    0.2604580000E+01    0.1737681067E+01    0.2413555810E+01    0.4656202920E+01    0.5665325383E+01    0.9273758306E+01    0.2574058493E+01    0.3460938989E+01    0.6467242941E+01    0.1518052138E+02    0.3575244014E+01    0.1774812415E+01    0.1109308264E+02    0.5126751720E+01    0.7986655868E+01    0.2465129475E+01    0.2140064197E+02    0.5925860833E+01    0.2119187215E+01    0.6551713814E+00    0.4786665008E+01
    0.7845370000E+01    0.6508963697E+01    0.9009031313E+01    0.1725879979E+02    0.2199618977E+02    0.3581762857E+02    0.9756615718E+01    0.1350821882E+02    0.2388783759E+02    0.5832385198E+02    0.1350409383E+02    0.5845667751E+01    0.2894711989E+02    0.2024815411E+02    0.2091409674E+02    0.8090965977E+01    0.5545463537E+02    0.1800878738E+02    0.5337167766E+01    0.1789074852E+01    0.1211819758E+02
    0.8356670000E+01    0.6231265721E+01    0.8649751093E+01    0.1666703272E+02    0.1893815410E+02    0.3097267065E+02    0.8803441460E+01    0.1157968213E+02    0.2313585890E+02    0.5065469011E+02    0.1222024237E+02    0.6255583236E+01    0.2456066602E+02    0.1635960626E+02    0.1769346130E+02    0.8683506746E+01    0.4732545710E+02    0.2106040536E+02    0.5172072090E+01    0.1943956224E+01    0.1169377498E+02
    0.1662880000E+01    0.1266635734E+01    0.1738451899E+01    0.3274798364E+01    0.3699711581E+01    0.5948867329E+01    0.1605437005E+01    0.2300919658E+01    0.4494646161E+01    0.9565346304E+01    0.2203455135E+01    0.1216080997E+01    0.8583932290E+01    0.2916372456E+01    0.6254251484E+01    0.1669065749E+01    0.1616993109E+02    0.4902456174E+01    0.1882262720E+01    0.6235837554E+00    0.4307690296E+01
    0.2376870000E+01    0.1918774393E+01    0.2658044055E+01    0.5100804707E+01    0.5163850579E+01    0.8419398354E+01    0.2568839608E+01    0.3167132814E+01    0.7066054078E+01    0.1372740507E+02    0.3558567840E+01    0.1917444043E+01    0.7968603433E+01    0.4240131745E+01    0.5752332129E+01    0.2656201144E+01    0.1529180445E+02    0.7392021534E+01    0.2057293258E+01    0.7666828135E+00    0.4665765789E+01
    0.8164050000E+01    0.7154836382E+01    0.9590650770E+01    0.1723236234E+02    0.2207985521E+02    0.3426642339E+02    0.9225891545E+01    0.1422733854E+02    0.2309900049E+02    0.5317914275E+02    0.1236678229E+02    0.6448430443E+01    0.3092483384E+02    0.1834561621E+02    0.2307060611E+02    0.8643753831E+01    0.5556535783E+02    0.2078626788E+02    0.6795115448E+01    0.1823834915E+01    0.1555358504E+02
    0.4856860000E+01    0.2561054313E+01    0.3440442298E+01    0.6208765504E+01    0.7366455342E+01    0.1146969303E+02    0.2972118913E+01    0.4731134842E+01    0.8340666322E+01    0.1785850210E+02    0.3992653952E+01    0.2411933556E+01    0.1539056059E+02    0.5490510401E+01    0.1145668439E+02    0.3240118018E+01    0.2777444683E+02    0.9538252763E+01    0.3479556393E+01    0.1110455057E+01    0.7971969971E+01
    0.5273300000E+01    0.4109233411E+01    0.5731296874E+01    0.1114903025E+02    0.1406380448E+02    0.2316546177E+02    0.6236477286E+01    0.8538167658E+01    0.1554995685E+02    0.3815742886E+02    0.8698241058E+01    0.3823610870E+01    0.2133171503E+02    0.1295815626E+02    0.1529444348E+02    0.5332928757E+01    0.4149635611E+02    0.1184953075E+02    0.3666580366E+01    0.1335064115E+01    0.8215156802E+01
